#logback.classic pattern: %date{ISO8601} | %-5level | %msg [%logger{40}<%thread>] %n%xEx
2023-08-24 11:48:28,708 | INFO  | Column EXO_AGENDA_EVENT.REMOTE_PROVIDER_ID dropped [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,722 | INFO  | Column EXO_AGENDA_EVENT.REMOTE_ID dropped [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,740 | INFO  | Table EXO_AGENDA_REMOTE_EVENT created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,756 | INFO  | Unique constraint added to EXO_AGENDA_REMOTE_EVENT(EVENT_ID,IDENTITY_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,758 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-15::agenda ran successfully in 73ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,791 | INFO  | Columns CLIENT_API(NVARCHAR(2000)) added to EXO_AGENDA_REMOTE_PROVIDER [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,792 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-16::agenda ran successfully in 16ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,828 | INFO  | Columns FROM_OCCURRENCE_ID(TIMESTAMP),UNTIL_OCCURRENCE_ID(TIMESTAMP) added to EXO_AGENDA_REMINDER [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,829 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-17::agenda ran successfully in 23ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,863 | INFO  | Table EXO_AGENDA_EVENT_DATE_OPTION created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,874 | INFO  | Table EXO_AGENDA_EVENT_DATE_VOTE created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,897 | INFO  | Table EXO_AGENDA_EVENT_DATE_POLL created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,912 | INFO  | Unique constraint added to EXO_AGENDA_EVENT_DATE_POLL(EVENT_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,924 | INFO  | Unique constraint added to EXO_AGENDA_EVENT_DATE_VOTE(IDENTITY_ID,EVENT_DATE_OPTION_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,926 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-19::agenda ran successfully in 81ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,956 | INFO  | Unique constraint added to EXO_AGENDA_ATTENDEE(EVENT_ID,IDENTITY_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,958 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-20::agenda ran successfully in 17ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,985 | INFO  | Columns OCCURRENCE_PERIOD_CHANGED(BOOLEAN) added to EXO_AGENDA_EVENT [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:28,987 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-21::agenda ran successfully in 14ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,023 | INFO  | Table EXO_AGENDA_ATTACHMENT dropped [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,025 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-22::agenda ran successfully in 24ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,169 | INFO  | Unique constraint for table 'EXO_AGENDA_ATTENDEE' and unique columns 'null' dropped [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,171 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-23::agenda ran successfully in 120ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,202 | INFO  | Columns FROM_OCCURRENCE_ID(TIMESTAMP),UNTIL_OCCURRENCE_ID(TIMESTAMP) added to EXO_AGENDA_ATTENDEE [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,219 | INFO  | Unique constraint added to EXO_AGENDA_ATTENDEE(EVENT_ID,IDENTITY_ID,FROM_OCCURRENCE_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,221 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-26::agenda ran successfully in 35ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,249 | INFO  | Sequence SEQ_AGENDA_CALENDAR_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,257 | INFO  | Sequence SEQ_AGENDA_EVENT_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,278 | INFO  | Sequence SEQ_AGENDA_EVENT_ATTACHMENT_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,289 | INFO  | Sequence SEQ_AGENDA_EVENT_ATTENDEE_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,298 | INFO  | Sequence SEQ_AGENDA_EVENT_CONFERENCE_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,307 | INFO  | Sequence SEQ_AGENDA_EVENT_RECURRENCE_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,314 | INFO  | Sequence SEQ_AGENDA_EVENT_REMINDER_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,323 | INFO  | Sequence SEQ_AGENDA_PROVIDER_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,337 | INFO  | Sequence SEQ_AGENDA_REMOTE_EVENT_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,351 | INFO  | Sequence SEQ_AGENDA_EVENT_DATE_POLL_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,360 | INFO  | Sequence SEQ_AGENDA_EVENT_DATE_OPTION_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,369 | INFO  | Sequence SEQ_AGENDA_EVENT_DATE_VOTE_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,371 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-27::agenda ran successfully in 129ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,402 | INFO  | Table EXO_AGENDA_GUESTS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,404 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-28::agenda ran successfully in 19ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,430 | INFO  | Sequence SEQ_AGENDA_EVENT_GUEST_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,432 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-29::agenda ran successfully in 11ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,462 | INFO  | Table EXO_AGENDA_GUESTS dropped [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,464 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-30::agenda ran successfully in 12ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,490 | INFO  | Sequence SEQ_AGENDA_EVENT_GUEST_ID dropped [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,491 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-31::agenda ran successfully in 10ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,518 | INFO  | Columns SECRET_KEY(NVARCHAR(2000)) added to EXO_AGENDA_REMOTE_PROVIDER [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,519 | INFO  | ChangeSet db/changelog/agenda-rdbms.db.changelog.xml::1.0.0-32::agenda ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:29,543 | INFO  | Successfully released change log lock [liquibase.lockservice<Catalina-utility-1>] 
2023-08-24 11:48:29,544 | INFO  | Processing changelogs of EXoEsSearchChangeLogsPlugin [o.e.c.p.impl.LiquibaseDataInitializer<Catalina-utility-1>] 
2023-08-24 11:48:29,544 | INFO  |   * processing changelog db/changelog/exo-search.db.changelog-1.0.0.xml [o.e.c.p.impl.LiquibaseDataInitializer<Catalina-utility-1>] 
2023-08-24 11:48:29,549 | INFO  | Set default schema name to PUBLIC [liquibase.database<Catalina-utility-1>] 
2023-08-24 11:48:29,602 | INFO  | Successfully acquired change log lock [liquibase.lockservice<Catalina-utility-1>] 
2023-08-24 11:48:30,632 | INFO  | Reading from PUBLIC.DATABASECHANGELOG [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:30,714 | INFO  | Table ES_INDEXING_QUEUE created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:30,715 | INFO  | ChangeSet db/changelog/exo-search.db.changelog-1.0.0.xml::1.0.0-1::exo-es-search ran successfully in 15ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:30,741 | INFO  | Sequence SEQ_ES_INDEXING_QUEUE_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:30,742 | INFO  | ChangeSet db/changelog/exo-search.db.changelog-1.0.0.xml::1.0.0-3::exo-es-search ran successfully in 10ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:30,755 | INFO  | Successfully released change log lock [liquibase.lockservice<Catalina-utility-1>] 
2023-08-24 11:48:30,758 | INFO  | Processing changelogs of SocialRDBMSChangeLogsPlugin [o.e.c.p.impl.LiquibaseDataInitializer<Catalina-utility-1>] 
2023-08-24 11:48:30,758 | INFO  |   * processing changelog db/changelog/social-rdbms.db.changelog-1.0.0.xml [o.e.c.p.impl.LiquibaseDataInitializer<Catalina-utility-1>] 
2023-08-24 11:48:30,764 | INFO  | Set default schema name to PUBLIC [liquibase.database<Catalina-utility-1>] 
2023-08-24 11:48:30,824 | INFO  | Successfully acquired change log lock [liquibase.lockservice<Catalina-utility-1>] 
2023-08-24 11:48:31,411 | INFO  | Reading from PUBLIC.DATABASECHANGELOG [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,029 | INFO  | Table SOC_ACTIVITIES created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,030 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-1::social ran successfully in 48ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,060 | INFO  | Index IDX_SOC_ACTIVITIES_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,072 | INFO  | Index IDX_SOC_ACTIVITIES_02 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,083 | INFO  | Index IDX_SOC_ACTIVITIES_03 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,103 | INFO  | Index IDX_SOC_ACTIVITIES_04 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,104 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-1.1::social ran successfully in 55ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,133 | INFO  | Table SOC_ACTIVITY_LIKERS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,147 | INFO  | Primary key added to SOC_ACTIVITY_LIKERS (ACTIVITY_ID, LIKER_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,157 | INFO  | Index IDX_SOC_ACTIVITY_LIKERS_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,158 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-2::social ran successfully in 38ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,187 | INFO  | Table SOC_MENTIONS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,199 | INFO  | Unique constraint added to SOC_MENTIONS(ACTIVITY_ID, MENTIONER_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,210 | INFO  | Index IDX_SOC_MENTIONS_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,212 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-3::social ran successfully in 36ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,244 | INFO  | Table SOC_ACTIVITY_TEMPLATE_PARAMS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,245 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-4::social ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,272 | INFO  | Table SOC_STREAM_ITEMS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,273 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-8::social ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,298 | INFO  | Index IDX_SOC_STREAM_ITEMS_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,307 | INFO  | Index IDX_SOC_STREAM_ITEMS_02 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,309 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-8.1::social ran successfully in 18ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,331 | INFO  | Primary key added to SOC_ACTIVITY_TEMPLATE_PARAMS (ACTIVITY_ID, TEMPLATE_PARAM_KEY) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,333 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-9::social ran successfully in 9ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,367 | INFO  | Foreign key constraint added to SOC_ACTIVITY_LIKERS (ACTIVITY_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,368 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-11::social ran successfully in 15ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,397 | INFO  | Foreign key constraint added to SOC_MENTIONS (ACTIVITY_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,399 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-12::social ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,429 | INFO  | Foreign key constraint added to SOC_ACTIVITY_TEMPLATE_PARAMS (ACTIVITY_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,430 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-14::social ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,461 | INFO  | Foreign key constraint added to SOC_STREAM_ITEMS (ACTIVITY_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,463 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-17::social ran successfully in 12ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,499 | INFO  | Table SOC_SPACES created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,500 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-23::social ran successfully in 20ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,528 | INFO  | Table SOC_APPS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,530 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-24::social ran successfully in 15ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,569 | INFO  | Table SOC_SPACES_MEMBERS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,570 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-25::social ran successfully in 14ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,603 | INFO  | Table SOC_IDENTITIES created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,604 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-26::social ran successfully in 18ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,636 | INFO  | Unique constraint added to SOC_IDENTITIES(PROVIDER_ID, REMOTE_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,637 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-27::social ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,664 | INFO  | Table SOC_IDENTITY_PROPERTIES created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,666 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-31::social ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,699 | INFO  | Table SOC_IDENTITY_EXPERIENCES created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,701 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-32::social ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,729 | INFO  | Unique constraint added to SOC_APPS(SPACE_ID, APP_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,745 | INFO  | Unique constraint added to SOC_SPACES_MEMBERS(SPACE_ID, USER_ID, STATUS) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,755 | INFO  | Primary key added to SOC_IDENTITY_PROPERTIES (IDENTITY_ID, NAME) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,756 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-33::social ran successfully in 39ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,783 | INFO  | Table SOC_CONNECTIONS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,789 | INFO  | Index IDX_SOC_CONNECTIONS_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,798 | INFO  | Index IDX_SOC_CONNECTIONS_02 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,807 | INFO  | Index IDX_SOC_CONNECTIONS_03 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,817 | INFO  | Index IDX_SOC_CONNECTIONS_04 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,818 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-34::social ran successfully in 46ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,852 | INFO  | Unique constraint added to SOC_CONNECTIONS(SENDER_ID, RECEIVER_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,853 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-35::social ran successfully in 17ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,885 | INFO  | Index IDX_SOC_STREAM_ITEMS_03 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,886 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-39::social ran successfully in 11ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,913 | INFO  | Index IDX_SOC_CONNECTIONS_05 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,921 | INFO  | Index IDX_SOC_CONNECTIONS_06 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,922 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-40::social ran successfully in 17ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,949 | INFO  | Index IDX_SOC_ACTIVITIES_05 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,951 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-41::social ran successfully in 14ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,979 | INFO  | SOC_ACTIVITY_TEMPLATE_PARAMS.TEMPLATE_PARAM_VALUE datatype was changed to LONGTEXT [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:32,980 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-42::social ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:33,011 | INFO  | Foreign key FK_SOC_ACT_LIKERS_ACT_01 dropped [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:33,013 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-43::social ran successfully in 17ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:33,045 | INFO  | Foreign key constraint added to SOC_ACTIVITY_LIKERS (ACTIVITY_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:33,047 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-44::social ran successfully in 14ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:33,074 | INFO  | Foreign key FK_SOC_MENTIONS_ACT_01 dropped [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:33,092 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-45::social ran successfully in 26ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:33,144 | INFO  | Foreign key constraint added to SOC_MENTIONS (ACTIVITY_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:33,145 | INFO  | ChangeSet db/changelog/social-rdbms.db.changelog-1.0.0.xml::1.0.0-46::social ran successfully in 34ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:33,169 | INFO  | Foreign key FK_SOC_ACT_TEMP_PAR_ACT_01 dropped [liquibase.changelog<Catalina-utility-1>] 
